TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-01-06 07:00:00,19.61,40.46,14.49,0.03,1.92,0.12,January,Winter,Christmas & New Year,40.46,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 08:00:00,19.18,39.52,21.78,0.12,1.95,0.12,January,Winter,Christmas & New Year,39.52,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 09:00:00,20.58,42.58,24.9,0.38,0.77,0.12,January,Winter,Christmas & New Year,42.58,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 10:00:00,22.17,46.03,23.54,0.33,1.74,0.12,January,Winter,Christmas & New Year,46.03,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 11:00:00,21.32,42.89,23.39,0.14,1.95,0.12,January,Winter,Christmas & New Year,42.89,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 12:00:00,18.0,36.94,24.6,4.0,1.86,0.12,January,Winter,Christmas & New Year,36.94,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 13:00:00,15.68,31.92,26.82,0.05,2.0,0.12,January,Winter,Christmas & New Year,33.525,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 14:00:00,16.22,33.11,29.4,0.26,2.06,0.12,January,Winter,Christmas & New Year,36.75,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 15:00:00,18.26,37.51,28.65,0.32,2.26,0.12,January,Winter,Christmas & New Year,37.51,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 16:00:00,17.78,36.47,22.39,0.14,2.22,0.12,January,Winter,Christmas & New Year,36.47,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 17:00:00,12.14,24.27,21.13,0.18,2.08,0.12,January,Winter,Christmas & New Year,26.412499999999998,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 18:00:00,10.51,20.66,21.5,0.29,1.86,0.12,January,Winter,Christmas & New Year,26.875,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 19:00:00,13.18,26.48,21.21,4.0,1.6,0.12,January,Winter,Christmas & New Year,26.512500000000003,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 20:00:00,11.07,21.91,18.1,4.0,1.79,0.12,January,Winter,Christmas & New Year,22.625,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 21:00:00,8.1,15.43,22.94,0.19,1.66,0.12,January,Winter,Christmas & New Year,28.675,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 22:00:00,9.09,17.62,31.03,0.54,1.92,0.12,January,Winter,Christmas & New Year,38.7875,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 23:00:00,10.41,20.46,23.42,0.09,1.89,0.12,January,Winter,Christmas & New Year,29.275000000000002,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
